IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
154.17.27.49,2012,qundmit,TRUE,LAX047,North America,Los Angeles,,10
174.136.206.70,44698,qundmit,TRUE,LAX048,North America,Los Angeles,,10
65.75.195.188,12257,qundmit,TRUE,LAX049,North America,Los Angeles,,10
174.136.205.92,28662,qundmit,TRUE,LAX050,North America,Los Angeles,,10
154.17.27.49,2003,qundmit,TRUE,LAX051,North America,Los Angeles,,10
154.17.27.49,2011,qundmit,TRUE,LAX052,North America,Los Angeles,,10
154.17.14.201,33999,qundmit,TRUE,LAX053,North America,Los Angeles,,10
154.21.82.97,18470,qundmit,TRUE,LAX054,North America,Los Angeles,,10
174.136.206.38,20443,qundmit,TRUE,LAX055,North America,Los Angeles,,10
174.136.206.70,39880,qundmit,TRUE,LAX056,North America,Los Angeles,,10
154.17.14.197,12306,qundmit,TRUE,LAX057,North America,Los Angeles,,10
65.75.194.110,46197,qundmit,TRUE,LAX058,North America,Los Angeles,,10
154.17.29.112,32568,qundmit,TRUE,LAX059,North America,Los Angeles,,10
154.17.27.49,2009,qundmit,TRUE,LAX060,North America,Los Angeles,,10
154.17.27.49,2008,qundmit,TRUE,LAX061,North America,Los Angeles,,10
154.17.22.141,7489,qundmit,TRUE,LAX062,North America,Los Angeles,,10
154.17.11.211,32939,qundmit,TRUE,LAX063,North America,Los Angeles,,10
154.17.27.49,2005,qundmit,TRUE,LAX064,North America,Los Angeles,,10
154.17.19.203,2009,qundmit,TRUE,LAX065,North America,Los Angeles,,10
154.17.27.49,2004,qundmit,TRUE,LAX066,North America,Los Angeles,,10
154.17.30.48,26269,qundmit,TRUE,LAX067,North America,Los Angeles,,10
154.17.30.48,45456,qundmit,TRUE,LAX068,North America,Los Angeles,,10
154.17.27.49,2006,qundmit,TRUE,LAX069,North America,Los Angeles,,10
154.17.19.203,2008,qundmit,TRUE,LAX070,North America,Los Angeles,,10
154.17.27.49,2007,qundmit,TRUE,LAX071,North America,Los Angeles,,10
154.17.30.48,23233,qundmit,TRUE,LAX072,North America,Los Angeles,,10
154.17.27.49,2002,qundmit,TRUE,LAX073,North America,Los Angeles,,10
154.21.95.113,46100,qundmit,TRUE,LAX074,North America,Los Angeles,,10
154.21.81.80,57414,qundmit,TRUE,LAX075,North America,Los Angeles,,10
154.17.26.181,57600,qundmit,TRUE,LAX076,North America,Los Angeles,,10
65.75.195.188,50795,qundmit,TRUE,LAX077,North America,Los Angeles,,10
65.75.193.44,18334,qundmit,TRUE,LAX078,North America,Los Angeles,,10
45.59.186.95,29288,qundmit,TRUE,LAX079,North America,Los Angeles,,10
65.75.193.13,51144,qundmit,TRUE,LAX080,North America,Los Angeles,,10
65.75.194.18,16888,qundmit,TRUE,LAX081,North America,Los Angeles,,10
65.75.194.109,20443,qundmit,TRUE,LAX082,North America,Los Angeles,,10
65.75.194.18,13888,qundmit,TRUE,LAX083,North America,Los Angeles,,10
65.75.192.24,16478,qundmit,TRUE,LAX084,North America,Los Angeles,,10
154.9.236.72,34237,4-1iptest,TRUE,LAX085,North America,Los Angeles,,10
154.9.241.14,34237,4-1iptest,TRUE,LAX086,North America,Los Angeles,,10
154.40.57.206,34237,4-1iptest,TRUE,LAX087,North America,Los Angeles,,10
154.7.183.12,58623,4-1iptest,TRUE,LAX088,North America,Los Angeles,,10
154.40.32.107,33721,4-1iptest,TRUE,LAX089,North America,Los Angeles,,10
2.59.151.136,22091,4-1iptest,TRUE,LAX090,North America,Los Angeles,,10
,,,,LAX091,North America,Los Angeles,,10
,,,,LAX092,North America,Los Angeles,,10
,,,,LAX093,North America,Los Angeles,,10
,,,,LAX094,North America,Los Angeles,,10
,,,,LAX095,North America,Los Angeles,,10
,,,,LAX096,North America,Los Angeles,,10
,,,,LAX097,North America,Los Angeles,,10
,,,,LAX098,North America,Los Angeles,,10
,,,,LAX099,North America,Los Angeles,,10
,,,,LAX100,North America,Los Angeles,,10
,,,,LAX101,North America,Los Angeles,,10
,,,,LAX102,North America,Los Angeles,,10
,,,,LAX103,North America,Los Angeles,,10
,,,,LAX104,North America,Los Angeles,,10
,,,,,North America,Los Angeles,,10
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
37.123.193.49,18008,,TRUE,SJC01,North America,San Jose,175,10
38.59.249.142,20656,,TRUE,SJC02,North America,San Jose,184,10
23.94.214.114,56162,,TRUE,SJC03,North America,San Jose,183,10
37.123.193.52,13307,,TRUE,SJC04,North America,San Jose,158,10
37.123.192.146,33684,,TRUE,SJC05,North America,San Jose,159,10
38.59.242.235,34237,,TRUE,SJC06,North America,San Jose,192,10
107.172.86.60,16324,,TRUE,SJC07,North America,San Jose,195,10
107.172.8.147,40392,,TRUE,SJC08,North America,San Jose,173,10
23.94.255.219,16054,,TRUE,SJC09,North America,San Jose,188,10
37.123.193.218,24493,,TRUE,SJC10,North America,San Jose,172,10
107.172.86.60,21072,,TRUE,SJC11,North America,San Jose,167,10
107.174.176.187,34237,4-2iptest,TRUE,SJC12,North America,San Jose,187,10
198.12.121.169,24863,4-2iptest,TRUE,SJC13,North America,San Jose,181,10
13.56.207.185,80,4-2iptest,TRUE,SJC14,North America,San Jose,199,10
192.210.202.243,34237,4-2iptest,TRUE,SJC15,North America,San Jose,183,10
107.174.181.217,34237,4-2iptest,TRUE,SJC16,North America,San Jose,170,10
,,,TRUE,SJC17,North America,San Jose,170,10
,,,TRUE,SJC18,North America,San Jose,170,10
,,,TRUE,SJC19,North America,San Jose,170,10
,,,TRUE,SJC20,North America,San Jose,170,10
,,,TRUE,SJC21,North America,San Jose,170,10
,,,TRUE,SJC22,North America,San Jose,170,10
,,,TRUE,SJC23,North America,San Jose,170,10
,,,TRUE,SJC24,North America,San Jose,170,10
,,,TRUE,SJC25,North America,San Jose,166,10
,,,,,,,,10
35.201.203.106,443,443,TRUE,TPE01,Asia Pacific,Taipei,28,10
45.142.166.92,22951,443,TRUE,TPE02,Asia Pacific,Taipei,107,10
13.231.202.30,2086,443,TRUE,TPE03,Asia Pacific,Taipei,62,10
141.98.197.137,7444,443,TRUE,TPE04,Asia Pacific,Taipei,106,10
118.163.128.81,17333,,TRUE,TPE05,Asia Pacific,Taipei,,10
211.75.74.232,4443,,TRUE,TPE06,Asia Pacific,Taipei,,10
103.137.63.37,46832,,TRUE,TPE07,Asia Pacific,Taipei,,10
,,,,,,,,
,,,,,,,,
13.36.230.17,8443,443,TRUE,CDG01,Europe,Paris,165,10
141.147.45.195,2052,443,TRUE,CDG02,Europe,Paris,177,10
141.144.204.27,8443,443,TRUE,AMS01,Europe,Amsterdam,180,10
82.115.31.87,38057,,TRUE,FRA01,Europe,Frankfurt,232,10
3.66.84.249,8443,,TRUE,FRA02,Europe,Frankfurt,165,10
185.217.109.108,10001,,TRUE,FRA03,Europe,Frankfurt,166,10
144.24.169.81,2053,,TRUE,FRA04,Europe,Frankfurt,151,10
144.24.169.81,8443,,TRUE,FRA05,Europe,Frankfurt,148,10
130.162.211.207,8443,,TRUE,FRA06,Europe,Frankfurt,189,10
130.61.23.77,443,,TRUE,FRA07,Europe,Frankfurt,205,10
130.61.109.6,2053,,TRUE,FRA08,Europe,Frankfurt,172,10
144.24.173.250,2053,,TRUE,FRA09,Europe,Frankfurt,201,10
144.24.173.250,2096,,TRUE,FRA10,Europe,Frankfurt,194,10
144.24.189.21,8443,,TRUE,FRA11,Europe,Frankfurt,183,10
129.159.241.172,443,,TRUE,FRA12,Europe,Frankfurt,182,10
104.27.234.123,443,,TRUE,FRA13,Europe,Frankfurt,180,10
104.28.42.19,443,,TRUE,FRA14,Europe,Frankfurt,179,10
104.27.230.218,443,,TRUE,FRA15,Europe,Frankfurt,203,10
34.116.152.212,443,4-1iptest,TRUE,FRA16,Europe,Frankfurt,209,10
18.158.156.249,2053,4-1iptest,TRUE,FRA17,Europe,Frankfurt,212,10
18.184.27.249,443,4-1iptest,TRUE,FRA18,Europe,Frankfurt,213,11
141.147.61.116,2053,4-1iptest,TRUE,FRA19,Europe,Frankfurt,214,12
34.65.137.19,443,4-1iptest,TRUE,FRA20,Europe,Frankfurt,215,13
